Time,Source,Destination,Protocol,Length
2024-11-15 09:33:03.736083,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:03.736785,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:03.738103,192.168.1.34,218.248.114.193,17,74
2024-11-15 09:33:03.751250,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:03.760513,142.250.182.46,192.168.1.34,17,82
2024-11-15 09:33:03.760513,142.250.182.46,192.168.1.34,17,1292
2024-11-15 09:33:03.779545,192.168.1.34,142.250.195.195,6,54
2024-11-15 09:33:03.785899,192.168.1.34,218.248.114.129,17,74
2024-11-15 09:33:03.787448,218.248.114.193,192.168.1.34,17,179
2024-11-15 09:33:03.787448,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:03.788174,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:03.791958,192.168.1.34,104.120.67.240,6,66
2024-11-15 09:33:03.792943,142.250.182.46,192.168.1.34,17,1292
2024-11-15 09:33:03.792943,142.250.182.46,192.168.1.34,17,355
2024-11-15 09:33:03.792943,142.250.182.46,192.168.1.34,17,979
2024-11-15 09:33:03.792943,142.250.182.46,192.168.1.34,17,80
2024-11-15 09:33:03.792943,142.250.182.46,192.168.1.34,17,66
2024-11-15 09:33:03.794795,192.168.1.34,142.250.182.46,17,120
2024-11-15 09:33:03.795171,192.168.1.34,142.250.182.46,17,73
2024-11-15 09:33:03.795787,192.168.1.34,142.250.182.46,17,1288
2024-11-15 09:33:03.796117,192.168.1.34,142.250.182.46,17,895
2024-11-15 09:33:03.820960,104.120.67.240,192.168.1.34,6,66
2024-11-15 09:33:03.823184,192.168.1.34,104.120.67.240,6,54
2024-11-15 09:33:03.823242,218.248.114.129,192.168.1.34,17,179
2024-11-15 09:33:03.823515,192.168.1.34,218.248.114.129,1,207
2024-11-15 09:33:03.824122,192.168.1.34,104.120.67.240,6,281
2024-11-15 09:33:03.869416,142.250.182.46,192.168.1.34,17,162
2024-11-15 09:33:03.869416,104.120.67.240,192.168.1.34,6,54
2024-11-15 09:33:03.869416,104.120.67.240,192.168.1.34,6,317
2024-11-15 09:33:03.870935,142.250.182.46,192.168.1.34,17,71
2024-11-15 09:33:03.870935,142.250.182.46,192.168.1.34,17,67
2024-11-15 09:33:03.872173,192.168.1.34,142.250.182.46,17,74
2024-11-15 09:33:03.880081,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:03.891437,192.168.1.34,218.248.114.193,17,74
2024-11-15 09:33:03.919899,192.168.1.34,104.120.67.240,6,54
2024-11-15 09:33:03.935924,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:03.940332,218.248.114.193,192.168.1.34,17,179
2024-11-15 09:33:03.940332,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:03.940332,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:03.940395,192.168.1.34,218.248.114.129,17,74
2024-11-15 09:33:03.941235,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:03.945118,192.168.1.34,104.120.67.240,6,66
2024-11-15 09:33:03.973622,104.120.67.240,192.168.1.34,6,66
2024-11-15 09:33:03.977608,192.168.1.34,104.120.67.240,6,54
2024-11-15 09:33:03.977726,218.248.114.129,192.168.1.34,17,179
2024-11-15 09:33:03.977726,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:03.978722,192.168.1.34,104.120.67.240,6,281
2024-11-15 09:33:04.007142,104.120.67.240,192.168.1.34,6,54
2024-11-15 09:33:04.027586,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.076369,192.168.1.34,142.250.182.46,17,71
2024-11-15 09:33:04.078448,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.097236,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.097236,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.098340,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.111794,142.250.182.46,192.168.1.34,17,818
2024-11-15 09:33:04.111794,142.250.182.46,192.168.1.34,17,76
2024-11-15 09:33:04.112903,142.250.182.46,192.168.1.34,17,95
2024-11-15 09:33:04.113569,192.168.1.34,142.250.182.46,17,77
2024-11-15 09:33:04.154348,192.168.1.34,142.250.182.46,17,74
2024-11-15 09:33:04.170878,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.170878,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.171657,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.176014,142.250.182.46,192.168.1.34,17,66
2024-11-15 09:33:04.214457,142.250.182.46,192.168.1.34,17,66
2024-11-15 09:33:04.241511,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.241511,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.242522,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.245722,104.120.67.240,192.168.1.34,6,317
2024-11-15 09:33:04.261178,192.168.1.34,142.250.195.195,6,256
2024-11-15 09:33:04.289106,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.293441,192.168.1.34,104.120.67.240,6,54
2024-11-15 09:33:04.301608,142.250.195.195,192.168.1.34,6,277
2024-11-15 09:33:04.318783,192.168.1.34,142.250.195.195,6,254
2024-11-15 09:33:04.318929,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.318929,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.319896,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.358988,142.250.195.195,192.168.1.34,6,277
2024-11-15 09:33:04.385161,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.385161,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.386608,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.416861,192.168.1.34,142.250.195.195,6,54
2024-11-15 09:33:04.462335,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.462335,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.463621,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.490378,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.528897,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.528897,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.530717,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.604805,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.606678,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.607693,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.674382,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.674382,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.676573,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.701247,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.749999,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.749999,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.751579,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.819570,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.819570,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.821464,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.894855,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.894855,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.896775,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.915822,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.918201,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.919283,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:04.964277,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.986014,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:04.987056,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:05.040069,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.040069,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.042630,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:05.062779,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.062779,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.064584,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:05.129958,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.129958,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.132111,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:05.186121,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.186121,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.187865,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:05.206018,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.207706,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.208909,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:05.276203,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.276203,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.278396,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:05.330840,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.330840,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.332948,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:05.351211,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.351211,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.352254,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:05.421813,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.421813,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.423899,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:05.439695,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.441972,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:05.635800,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.635800,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.635800,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.637515,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:05.850797,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:05.852950,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:06.046248,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:06.047839,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:06.250598,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:06.252252,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:06.458033,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:06.458033,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:06.459697,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:06.543013,192.168.1.36,224.0.0.251,17,288
2024-11-15 09:33:06.603224,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:06.635936,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:06.637019,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:06.866349,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:06.866349,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:06.866349,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:06.866349,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:06.868419,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:07.070641,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.070641,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.070641,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.070641,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.072256,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:07.274820,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.274820,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.274820,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.274820,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.276370,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:07.479114,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.479114,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.479114,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.479114,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.480831,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:07.685185,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.685185,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.685185,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.687098,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:07.687188,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.687691,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:07.702776,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.702776,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.703653,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:07.889746,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.889746,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.889746,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.889746,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.891824,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:07.906406,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.908323,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:07.909745,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:08.094816,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.094816,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.094816,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.097196,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:08.112368,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.112368,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.113245,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:08.298901,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.298901,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.298901,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.298901,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.301371,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:08.301856,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:08.342940,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:08.443155,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.445557,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.446850,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:08.485829,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.485829,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.488757,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:08.606760,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.606760,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.608898,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:08.631661,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.633118,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:08.678306,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.680391,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:08.752687,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.752687,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.755017,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:08.814496,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.816437,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:08.896297,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.911707,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:08.912937,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:08.960239,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.009400,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.056621,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.056621,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.059376,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.153096,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.153096,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.154802,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.203185,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.203185,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.205401,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.298393,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.298393,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.301284,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.348058,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.349717,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.351158,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.444762,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.487726,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.494047,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.494047,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.495330,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.526390,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.581599,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.630347,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.630347,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.631700,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.657524,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.657524,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.658416,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.724729,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.768524,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.773236,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.774465,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.775038,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.801321,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.801321,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.802248,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.937712,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.937712,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.937712,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.939496,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:09.978326,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.978326,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:09.979008,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:10.022169,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.065491,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:10.083363,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.083363,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.084144,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:10.120335,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.121553,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.122032,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:10.209305,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.210401,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:10.231128,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.231128,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.231603,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:10.275633,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.275633,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.277137,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:10.313070,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.314273,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:10.354053,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.354734,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:10.374976,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.375444,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:10.420531,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.455358,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.456505,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:10.500598,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.518844,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.519447,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:10.600412,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.653108,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:10.663622,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.663622,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.665337,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:10.684210,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.684210,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.685687,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:10.855612,192.168.1.34,34.214.100.49,6,85
2024-11-15 09:33:10.858801,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.858801,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.858801,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.858801,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:10.861060,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:10.861553,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:10.861964,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.063037,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.063037,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.063037,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.064528,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.080968,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.081554,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.241554,192.168.1.34,34.214.100.49,6,85
2024-11-15 09:33:11.245122,34.214.100.49,192.168.1.34,6,54
2024-11-15 09:33:11.245122,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.245122,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.245122,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.245122,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.246491,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.292626,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.312447,34.214.100.49,192.168.1.34,6,85
2024-11-15 09:33:11.336889,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.367498,192.168.1.34,34.214.100.49,6,54
2024-11-15 09:33:11.388028,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.390037,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.390913,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.417959,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.417959,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.418912,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.479842,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.523324,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.530738,34.214.100.49,192.168.1.34,6,66
2024-11-15 09:33:11.535118,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.535118,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.536203,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.562998,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.562998,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.564934,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.780470,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.780470,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.780470,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.780470,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.780470,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.780470,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.782578,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:11.783062,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.987338,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.987338,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.987338,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.989919,192.168.1.34,146.75.122.172,6,66
2024-11-15 09:33:11.990483,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:11.990603,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.990603,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:11.991448,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.039157,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.083675,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.133533,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.143913,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.143913,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.145191,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.190348,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.190348,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.191441,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.286308,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.288265,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.289742,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.311197,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.311197,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.312862,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.356777,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.356777,146.75.122.172,192.168.1.34,6,1466
